time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,1.1342879607810161,4.812932346354119,25.528159876735657,0.24997707752718945,6.179232221999129,0.0,1.53571421709536,4.547225003552256,5.786623422885208,-0.004841961560982573,0.028167264887141837,0.0,504.95872706538194,505.92860853635904,505.95823697650934,507.2305314141179
4.319999999999996,1.2281172994339558,5.089491477923829,25.873769010311836,0.24978768426911824,6.180545689780079,0.0,1.5917913466205311,4.671263958181385,5.7338366579886735,1.7672104669505745e-05,0.004783583497526203,0.0,438.65513634109146,436.70849920675823,437.35400985562666,437.75874726813856
4.379999999999995,1.325247218499878,5.373358117677827,26.215826135545992,0.24989339477740025,6.180894263052306,0.0,1.6458430135672117,4.790843317740402,5.668276022712515,0.005040226484924919,0.0077864379830621415,0.0,433.2958546334332,433.54819951119487,432.4141181208096,432.83709447893875
4.439999999999993,1.4259716001634137,5.665242113855471,26.557377433063127,0.25007579807595803,6.181075698797697,0.0,1.7115248688507665,4.93835034461844,5.716290746184028,-0.0012950607513220027,-0.008792322328629146,0.0,469.56457923556724,468.2763651443015,469.90117355813135,469.40963168486536
4.499999999999992,1.5302624458697949,5.965052899471401,26.898326076983,0.24963027902414403,6.180788274758404,0.0,1.7648650293834818,5.055197364107803,5.648892517274956,-0.023971056463478135,0.0022058050501181175,0.0,433.370013566754,434.2938079183043,433.12208632771194,431.21030082408043
4.559999999999991,1.6380521351212638,6.272548346090931,27.238075075618116,0.24799336625543233,6.180771731743494,0.0,1.8280560294108466,5.194230793408282,5.675801826448447,-0.03489730240056486,-0.005769227408948646,0.0,464.02122141282274,463.39459460403714,462.9682206457965,462.1073562043568
4.6199999999999894,1.749238346867977,6.587382767978822,27.575770707212808,0.24634330028420592,6.181230307851202,0.0,1.8781555619292327,5.30001695639159,5.581194634271943,-0.015762067890469578,0.026037463790144915,0.0,422.37759624691256,425.11258242725023,422.9384163325656,424.58346866206995
4.679999999999988,1.863180435202331,6.9079483396665635,27.9055965959208,0.2455424973275191,6.183226548976073,0.0,1.9198517494492295,5.3854643953247345,5.413893329584938,-0.008907677967921843,0.044800783974177756,0.0,395.88934376388147,397.61314766324233,396.6336875619788,397.26298014108136
4.739999999999987,1.980079386302781,7.234789471538475,28.23017358003599,0.24516005597774093,6.186719179175427,0.0,1.9764499848898147,5.50898603322394,5.405304109731535,-0.001735230494982205,0.07659667740194809,0.0,447.8856954530242,450.46699475457075,449.37735898535186,449.9586325142292
4.799999999999986,2.1007765218180503,7.5702106288478275,28.559090140373378,0.2457190296975913,6.1914742036348756,0.0,2.046110522834405,5.671305189435801,5.557590865177038,0.02531995160404827,0.08408728566689035,0.0,499.2419813721265,499.79259350097703,497.2113955861684,499.1899283688866
4.859999999999984,2.224911484902326,7.913690243153913,28.890530192091397,0.24743905219502693,6.19660514919704,0.0,2.0912915182559546,5.778025353229198,5.4906732941574585,0.034636855741483334,0.08822798284568696,0.0,432.57289250840637,432.9277555767526,431.85313306938895,432.6387692772803
4.919999999999983,2.3516297319660056,8.263466902039761,29.217567965014638,0.24920501111009408,6.20176794808614,0.0,2.1322232148273277,5.881245692282535,5.41091517666406,0.01619071490282347,0.08128543757537944,0.0,427.7328330362234,427.14742171091524,428.5116613522088,426.9405621822646
4.979999999999982,2.4810847283243804,8.62055702964812,29.544274174165224,0.25046320187441484,6.2067053816549755,0.0,2.182358305176339,6.021537348841745,5.478766666835517,0.029131794485963532,0.08422743228514618,0.0,474.5202806859416,474.7511428127216,473.7843884920985,474.77851439322575
5.0399999999999805,2.6130993690012554,8.984946133149931,29.870732111208532,0.25199860600744906,6.211363217373014,0.0,2.217721342534484,6.124779151043362,5.403482038046652,0.01735111267349955,0.05924607379036928,0.0,430.05857961688423,427.9416058385644,430.5612233370117,429.5632448312699
